Annual_Income,Num_of_Delayed_Payment,Monthly_Inhand_Salary,Credit_Score
20843.43,21.0,1774.9525,Poor
38955.5,21.0,3544.291666666666,Poor
17282.84,16.0,1326.236666666667,Poor
176696.88,7.0,14648.74,Good
44219.46,9.0,3855.955,Poor
7046.5,12.0,355.20833333333337,Poor
35626.75,9.0,2954.895833333333,Good
29908.4,9.0,2536.366666666667,Good
50600.01,19.0,3923.6675,Poor
57080.22,7.0,4598.685,Good
9126.455,24.0,490.53791666666666,Poor
25322.83,21.0,1868.2358333333327,Good
8968.555,3392.0,880.3795833333335,Poor
18610.89,15.0,1674.9075,Poor
54201.99000000001,24.0,4535.8325,Poor
121948.8,16.0,9983.4,Poor
7243.44,17.0,614.62,Poor
16674.26,20.0,1104.5216666666663,Poor
62148.0,25.0,4949.0,Poor
93898.05,8.0,7739.837499999999,Good
118636.88,16.0,9865.406666666668,Poor
21964.79,7.0,1783.3991666666668,Good
20759.32,11.0,1528.9433333333334,Poor
36238.86,16.0,3095.905,Good
110375.04,4113.0,9345.92,Good
14273.35,19.0,1387.4458333333334,Poor
19769.99,9.0,1426.499166666667,Poor
23489.78,13.0,2221.4816666666666,Good
9133.965,3660.0,494.1637500000001,Poor
31223.33,11.0,2484.9441666666667,Poor
57294.2,9.0,4699.516666666666,Poor
18331.415,9.0,1722.6179166666668,Good
28749.39,18.0,2181.7825,Good
62538.3,6.0,5371.5250000000015,Poor
45472.2,18.0,3693.35,Poor
18507.35,19.0,1770.2791666666665,Poor
14036.915,5.0,1420.7429166666668,Good
50817.9,15.0,4531.825,Poor
85589.68,9.0,6841.473333333332,Good
21652.195,3.0,1510.3495833333334,Good
36080.59,20.0,2858.715833333333,Poor
16953.985,4.0,1684.8320833333337,Poor
19980.36,7.0,1506.03,Good
101114.73,9.0,8679.2275,Good
9106.91,21.0,892.9091666666667,Good
18305.25,12.0,1557.4375,Good
85667.7,8.0,6966.974999999999,Good
35149.1,6.0,2935.0916666666667,Poor
10386.83,21.0,1095.569166666667,Poor
33720.51,19.0,2678.0425,Poor
41644.48,19.0,3464.373333333333,Poor
124052.22,1.0,10290.685,Poor
37570.83,11.0,3081.9025,Good
15060.02,18.0,1283.0016666666668,Poor
10285.71,8.0,1036.1425,Poor
41797.94,1.0,3618.161666666667,Good
67712.26,9.0,5480.6883333333335,Good
20946.94,9.0,1837.578333333333,Poor
45594.72,17.0,3808.56,Poor
33635.72,25.0,2937.976666666667,Poor
158952.84,8.0,13056.07,Good
7506.125,20.0,872.5104166666665,Poor
54758.55,20.0,4730.2125,Poor
12875.73,19.0,818.9775,Poor
46929.57,12.0,4099.7975000000015,Poor
82489.92,12.0,7055.16,Poor
67413.2,9.0,5824.766666666666,Poor
100188.84,16.0,7960.981896746023,Good
20828.2,15.0,1870.6833333333327,Poor
51162.84,19.0,4249.57,Poor
7169.585,14.0,867.4654166666667,Poor
9898.815,14.0,781.90125,Poor
36665.05,8.0,2911.4208333333336,Good
44927.86,8.0,3687.988333333333,Good
29346.17,1.0,2368.5141666666664,Poor
150625.48,3.0,12336.123333333337,Good
44934.45,19.0,3898.5375,Poor
9313.8,22.0,1019.15,Poor
14785.12,23.0,1365.0933333333337,Poor
151722.56,4.0,12352.546666666669,Good
43044.01,1.0,3679.000833333334,Good
80394.72,16.0,6639.56,Poor
7314.675,25.0,319.55625,Poor
40108.06,9.0,3554.338333333333,Poor
78162.72,24.0,6619.56,Poor
33559.26,20.0,2732.605,Poor
67082.16,18.0,5622.18,Poor
138873.28,1.0,11375.773333333333,Good
59125.84,10.0,4933.153333333333,Good
32090.48,8.0,2712.2066666666665,Poor
28835.68,8.0,2373.973333333333,Good
60529.08,20.0,5069.09,Poor
16896.19,19.0,1451.0158333333331,Poor
50600.01,19.0,3923.6675,Poor
43655.04,6.0,3794.92,Poor
38239.44,8.0,3485.620000000001,Good
20503.21,15.0,1430.6008333333332,Poor
41319.07,6.0,3045.8827535527503,Good
15383.46,11.0,1325.955,Good
94554.87,0.0,7914.572499999998,Good
43967.59,12.0,3867.965833333333,Good
66732.58,8.0,5845.048333333332,Good
40197.28,9.0,3415.773333333333,Good
33960.07,6.0,3080.005833333333,Good
22434.16,20.0,2060.5133333333333,Good
142277.72,7.0,12004.476666666667,Good
33409.33,12.0,2529.1108333333336,Poor
15862.01,22.0,1404.8341666666668,Poor
20647.0,8.0,1714.583333333333,Good
18671.92,12.0,1546.993333333333,Poor
91702.14,3.0,7455.845,Poor
57575.04,17.0,4948.92,Poor
40626.05,8.0,3516.504166666667,Good
171572.16,8.0,14531.68,Good
16750.82,16.0,1252.9016666666666,Poor
10004.805,23.0,984.73375,Poor
167922.52,6.0,14257.543333333331,Good
20981.46,6.0,1611.455,Good
36607.63,5.0,2986.6358333333333,Poor
57107.44,12.0,4629.953333333334,Poor
14310.25,26.0,1064.5208333333333,Poor
10186.205,16.0,846.8504166666668,Poor
20914.44,18.0,1800.87,Poor
15381.59,18.0,1409.799166666667,Poor
20974.05,12.0,1914.8375,Poor
22318.49,-1.0,2130.8741666666665,Good
68056.4,23.0,5805.366666666666,Poor
9831.865,19.0,557.3220833333334,Poor
97505.64,4.0,8343.470000000001,Poor
44158.03,3.0,3733.835833333333,Good
41209.68,19.0,3413.14,Poor
7160.835,18.0,431.73625,Poor
14155.74,18.0,1134.645,Poor
18048.88,19.0,1669.0733333333335,Poor
48428.10000000001,21.0,4242.675000000001,Poor
104088.51,11.0,8847.0425,Good
63484.24,10.0,5157.3533333333335,Poor
63068.88,7.0,5406.74,Poor
20622.28,15.0,1479.523333333333,Poor
14233.31,20.0,1044.1091666666666,Poor
132552.16,6.0,11094.013333333334,Good
20524.7,25.0,1791.3916666666669,Poor
74820.12,17.0,6511.009999999998,Poor
42326.99,7.0,3577.249166666666,Good
31606.46,13.0,2402.8716666666664,Poor
20677.0,19.0,1843.083333333333,Poor
14602.16,24.0,1222.8466666666666,Good
34102.64,16.0,2742.8866666666668,Poor
83722.16,7.0,7270.846666666667,Good
68690.08,24.0,5588.173333333332,Poor
38764.8,16.0,2974.4,Poor
17096.48,10.0,1467.706666666667,Good
48854.85000000001,25.0,3957.237500000001,Poor
10485.62,17.0,633.8016666666667,Poor
7709.355,16.0,845.44625,Poor
16698.08,18.0,1438.506666666667,Poor
38378.18,20.0,3057.181666666667,Poor
32125.54,16.0,2559.1283333333336,Poor
34336.93,9.0,2319.831269200303,Good
19188.055,9.0,1358.0045833333334,Good
152078.0,12.0,12435.166666666664,Poor
61008.0,19.0,5235.0,Poor
32434.64,10.0,2601.8866666666668,Poor
44983.95,15.0,3958.6625,Poor
122028.48,11.0,9899.04,Poor
48854.85000000001,25.0,3957.237500000001,Poor
109901.58,6.0,9423.465,Good
43904.46,11.0,3934.705,Poor
106949.49,6.0,8988.4575,Good
7207.44,9.0,625.62,Poor
15088.35,19.0,1231.3625,Poor
16117.63,24.0,1322.1358333333333,Poor
9732.57,14.0,810.0475,Good
31923.73,8.0,2506.310833333333,Good
9347.59,20.0,812.9658333333333,Poor
94053.57,11.0,7954.7975,Poor
40306.66,23.0,3532.888333333334,Poor
58214.12,17.0,4710.176666666667,Poor
45834.57,14.0,3816.5475,Poor
120389.55,-1.0,10196.4625,Good
32061.94,4.0,2373.828333333333,Good
42070.96,18.0,3506.575736829253,Good
15591.37,15.0,1349.2808333333337,Poor
36779.9,3.0,2854.991666666667,Poor
42400.7,1.0,3627.3916666666655,Poor
85515.94,-2.0,7246.328333333334,Good
17361.38,21.0,1742.781666666667,Poor
43755.33,7.0,3828.2775,Good
8128.965,17.0,688.41375,Poor
7912.96,23.0,751.4133333333333,Poor
32919.12,23.0,2723.26,Poor
7160.96,15.0,471.9786286476618,Poor
25994.56,20.0,2349.2133333333336,Poor
119223.09,3.0,10046.2575,Poor
35124.99,10.0,2937.0825,Good
14909.4,10.0,1177.45,Poor
37550.74,0.0,2930.228333333333,Good
30936.69,12.0,2416.0575,Poor
137048.56,9.0,11539.713333333331,Poor
70291.16,16.0,5428.547725531466,Good
127706.55,5.0,10785.2125,Good
26918.64,17.0,2494.22,Good
128754.04,9.0,10568.503333333332,Poor
18708.73,21.0,1373.0608333333332,Poor
36681.48,14.0,2999.7900000000004,Poor
19441.41,23.0,1386.1175,Poor
36982.36,15.0,2554.813823273585,Good
42884.84,0.0,3578.736666666666,Poor
53579.04,20.0,4355.92,Poor
8990.5,18.0,949.2083333333336,Poor
102885.75,9.0,8543.8125,Good
17116.42,22.0,1590.368333333333,Poor
73340.48,25.0,5348.098403964643,Good
36186.85,10.0,2797.570833333333,Poor
55299.72,10.0,4896.31,Poor
71608.12,1.0,6029.343333333332,Good
90894.08,13.0,7744.506666666667,Poor
130173.93,9.0,10703.8275,Good
7153.435,11.0,532.1195833333334,Poor
113048.46,8.0,9612.705,Good
113040.28,9.0,9174.023333333333,Good
56668.5,10.0,4996.375,Poor
94587.66,12.0,7774.305,Poor
123085.88999999998,10.0,10334.1575,Good
127253.4,2.0,10686.45,Good
77561.64,17.0,6604.47,Good
88726.46,4.0,7104.871666666668,Good
134499.84,9.0,11019.32,Good
62805.48,22.0,5247.79,Poor
14220.28,11.0,1404.023333333333,Poor
18613.045,6.0,1394.087083333333,Poor
68056.4,23.0,5805.366666666666,Poor
9917.285,19.0,894.4404166666667,Poor
38698.64,17.0,3335.8866666666668,Poor
83483.96,3.0,6952.996666666668,Poor
16905.13,17.0,1467.7608333333335,Poor
75723.81,22.0,6141.3175,Good
36787.05,7.0,3351.5875,Poor
123523.6,11.0,10168.633333333331,Good
28824.3,27.0,2673.025,Poor
33209.27,2.0,2954.439166666666,Poor
29365.12,11.0,2524.093333333333,Good
43502.68,5.0,3733.223333333333,Good
28796.82,21.0,2378.735,Poor
12993.97,6.0,1223.8308333333332,Good
61228.6,20.0,4876.383333333333,Poor
37404.67,12.0,3344.0558333333333,Poor
31199.43,10.0,2800.9525,Poor
7499.935,15.0,524.9945833333334,Poor
20734.2,1.0,1970.85,Good
80094.96,16.0,6378.580000000001,Poor
62008.35000000001,16.0,5256.3625,Poor
56483.64,19.0,4900.97,Poor
109905.96,14.0,9096.83,Poor
17850.56,20.0,1391.5466666666669,Poor
31895.07,9.0,2488.9225,Poor
39399.9,18.0,3487.3250000000007,Poor
19853.4,15.0,1463.45,Poor
60738.48,25.0,5336.54,Poor
33683.38,20.0,2652.9483333333333,Good
30348.01,4.0,2572.000833333333,Good
43074.48,10.0,3315.5399999999995,Poor
17247.71,22.0,1508.309166666667,Poor
35247.02,22.0,2877.251666666666,Poor
16362.68,24.0,1536.5566666666666,Poor
113652.12,8.0,9388.01,Good
123375.18,3.0,10275.265,Good
14027.195,11.0,1210.9329166666666,Good
17214.01,15.0,1531.500833333333,Poor
42951.62,7.0,3580.3016666666667,Good
23814.73,9.0,2104.560833333333,Poor
59044.74000000001,20.0,4875.395,Poor
60788.82,10.0,4851.735,Poor
29101.2,17.0,2709.1,Poor
19595.95,23.0,1686.9958333333334,Poor
53672.94,20.0,4589.745,Poor
30366.16,8.0,2329.5133333333333,Poor
17602.095,11.0,1456.8412500000004,Good
64493.46,18.0,5026.587583877411,Good
14839.245,10.0,1147.60375,Good
11164500.0,16.0,1536.6391666666666,Good
42888.45,3.0,3654.0375,Good
41905.36,20.0,3299.113333333333,Poor
36971.44,15.0,3370.953333333333,Poor
16598.74,13.0,1381.2283333333337,Poor
120522.88,22.0,9816.573333333334,Good
44835.39,12.0,3538.2825,Poor
19852.32,18.0,1413.36,Poor
58170.76,17.0,4861.5633333333335,Poor
60576.72,18.0,5171.06,Poor
105295.08,2.0,8854.59,Poor
38899.92,6.0,3459.66,Good
33045.79,8.0,2611.8158333333336,Good
60584.76,17.0,5124.730000000001,Poor
77480.73,17.0,6325.7275,Good
15985.41,16.0,1372.1175,Poor
57258.28,14.0,4694.5233333333335,Poor
9081.535,12.0,842.7945833333333,Poor
81465.64,23.0,6699.803333333332,Poor
19891.58,14.0,1515.631666666667,Good
107304.42,8.0,8936.035,Good
26939.95,12.0,2466.995833333333,Good
172205.96,2.0,14293.496666666664,Good
83618.96,25.0,6744.246666666668,Poor
84378.96,7.0,7142.580000000001,Poor
68935.26,8.0,5518.605,Good
28849.66,22.0,2142.1383333333333,Poor
165002.4,6.0,13725.2,Good
21129.11,9.0,1852.759166666667,Poor
88044.6,2.0,7073.05,Poor
166891.6,4.0,13668.633333333331,Good
7845.795,19.0,618.81625,Poor
19784.23,18.0,1866.6858333333328,Poor
87502.04999999999,12.0,7589.837499999999,Good
121197.9,12.0,10285.825,Good
49136.88,13.0,4082.74,Poor
60787.32,21.0,4850.61,Poor
19212.79,9.0,1817.065833333333,Poor
17227.16,15.0,1398.5966666666666,Poor
131282.91,12.0,10873.2425,Poor
166891.6,2.0,13668.633333333331,Good
15669.87,15.0,1481.8225,Poor
9134.415,12.0,1051.20125,Poor
75044.98,15.0,5967.748333333332,Good
16410.3,20.0,1483.525,Poor
19809.27,0.0,1711.7725,Good
62792.10000000001,18.0,5157.675,Poor
18472.71,24.0,1392.3925,Poor
42031.09,4.0,3762.590833333333,Good
71223.92,26.0,5713.326666666668,Poor
61194.81,22.0,5014.5675,Poor
17610.81,25.0,1391.5675,Poor
129299.0,1.0,10765.916666666666,Good
21834.84,7.0,1770.57,Good
19938.73,18.0,1813.5608333333328,Poor
18579.36,8.0,1298.28,Poor
87792.39,5.0,7448.0325,Good
69941.88,8.0,5674.490000000002,Poor
131313.4,3.0,11242.783333333333,Good
35284.57,1.0,2873.380833333333,Good
100241.67,14.0,8121.4725,Poor
47899.86,12.0,3852.655,Poor
18979.35,9.0,1712.6125,Poor
16868.34,19.0,1570.695,Poor
35539.56,8.0,2953.63,Poor
35917.12,17.0,2815.0933333333337,Poor
59999.02,14.0,5065.918333333333,Good
58511.78,4.0,5016.981666666667,Good
19006.52,17.0,1551.8766666666668,Poor
57858.3,19.0,4868.525,Poor
29453.84,18.0,2227.4866666666667,Poor
32179.72,16.0,2828.643333333333,Poor
143162.64,6.0,12187.22,Good
14696.765,6.0,1273.7304166666663,Good
93871.89,9.0,7849.6575,Good
16559.985,11.0,1268.99875,Poor
57502.5,11.0,5055.875,Poor
40735.3,16.0,3202.6083333333336,Poor
17143.76,18.0,1451.6466666666663,Poor
61707.72,9.0,4434.030627672607,Poor
54842.58,15.0,4734.215,Poor
34229.35,1.0,2840.445833333333,Good
17610.81,27.0,1391.5675,Poor
78595.6,17.0,6642.633333333334,Poor
15701.03,20.0,1213.4191666666668,Poor
174226.68,5.0,14396.89,Good
15081.12,16.0,1298.76,Poor
150755.48,3.0,12764.956666666669,Good
19300.34,19.0,1512.361666666667,Poor
15991.02,19.0,1375.585,Poor
55242.99000000001,23.0,4660.5825,Poor
20592.97,8.0,1843.0808333333327,Poor
9555.94,15.0,792.3283333333335,Poor
17397.56,20.0,1681.7966666666669,Poor
22225113.0,22.0,3798.6925,Poor
9987.295,19.0,578.2745833333332,Poor
11431.775,15.0,930.6479166666668,Good
14468.225,5.0,1342.6854166666667,Good
14180.935,11.0,1172.7445833333334,Good
33022.95,4.0,2975.9125,Poor
68790.22,10.0,5872.5183333333325,Good
57586.82,10.0,4789.901666666667,Good
152483.32,1.0,12747.943333333336,Good
18040.67,20.0,1270.3891666666666,Poor
39314.02,14.0,3189.168333333333,Poor
34266.08,10.0,3038.5066666666667,Poor
139354.48,18.0,10872.26505763546,Good
15197.25,20.0,979.4375,Poor
55910.68,12.0,4649.223333333333,Good
15968.14,20.0,1380.678333333333,Poor
115476.12,8.0,9851.01,Poor
35540.74,1.0,3232.728333333333,Good
12931.56,20.0,1348.63,Poor
9856.98,14.0,754.415,Poor
53916.84,18.0,4735.07,Poor
142544.36,3.0,11360.608310250997,Good
19653.005,11.0,1581.750416666667,Good
36115.92,3.0,2716.66,Good
17329.075,8.0,1167.0895833333334,Good
24795.16,11.0,1807.263333333333,Good
20975.4,11.0,1943.95,Good
41898.87,8.0,3669.5725,Good
81066.76,16.0,7043.563333333333,Poor
7011.685,17.0,680.3070833333334,Poor
32273.01,4.0,2800.4175,Poor
16154.25,20.0,1273.1875,Poor
21206.82,10.0,1881.235,Good
17535694.0,17.0,2811.215833333333,Good
35843.92,19.0,3005.9933333333333,Poor
118845.76,6.0,9877.813333333334,Good
15668.4,18.0,1584.7,Good
20823.28,24.0,1473.273333333333,Poor
60938.13,21.0,5163.1775,Poor
8089.415,15.0,889.1179166666667,Poor
10079.865,25.0,576.98875,Poor
57857.10000000001,10.0,4812.425,Poor
169293.52,5.0,14365.793333333331,Good
9734.325,19.0,876.19375,Poor
32129.0,18.0,2514.4166666666665,Poor
13486.615,10.0,1003.8845833333332,Good
124534.38,14.0,10621.865,Good
33687.46,17.0,2395.6114650143923,Good
121471.44,3.0,9960.62,Poor
52979.4,16.0,4366.95,Poor
14129.42,11.0,1027.4516666666666,Poor
132986.73,2.0,11019.2275,Good
43428.47,1.0,3410.5339020751885,Good
30092.13,1.0,2289.6775,Good
43456.5,11.0,3437.375,Good
111642.18,10.0,9316.515,Good
15781959.0,11.0,1468.8916666666669,Poor
155148.36,7.0,12909.03,Good
16674.26,20.0,1104.5216666666663,Poor
81969.24,23.0,6707.77,Poor
9989.875,14.0,618.4895833333334,Poor
16587.02,7.0,1668.2516666666668,Poor
36963.52,27.0,2902.293333333333,Poor
43704.55,7.0,3481.0458333333336,Good
34378.42,13.0,2628.8683333333333,Poor
60585.08,9.0,4977.756666666667,Poor
43220.64,6.0,3702.72,Good
75816.52,24.0,6291.043333333334,Poor
10427.44,15.0,629.9533333333334,Poor
67644.92,19.0,5465.076666666667,Poor
16644.79,20.0,1547.065833333333,Poor
66361.76,18.0,5781.1466666666665,Poor
20227.38,19.0,1516.615,Poor
58992.92,13.0,4986.076666666667,Poor
45488.94,10.0,3861.745,Poor
18327.97,9.0,1276.3308333333334,Poor
39066.64,3.0,3213.5533333333333,Good
18661.91,23.0,1305.1591666666666,Poor
56213.84,19.0,4955.486666666667,Poor
17663.535,9.0,1767.96125,Good
18648.38,10.0,1804.031666666667,Poor
31920.78,8.0,2690.065,Poor
8204.11,15.0,816.6758333333332,Poor
14388.77,10.0,1060.0641666666668,Poor
51433.89,16.0,4374.1575,Poor
20394.2,13.0,1696.5166666666669,Poor
32072.42,11.0,2768.7016666666664,Poor
40575.26,17.0,3523.271666666667,Poor
35139.0,22.0,2650.25,Poor
20101.36,23.0,1520.1133333333337,Poor
73716.2,6.0,6214.016666666666,Poor
41509.62,20.0,3413.135,Poor
9817.065,18.0,1095.08875,Poor
114597.04,8.0,9366.753333333332,Poor
85710.48,20.0,7438.54,Good
56609.58,13.0,4726.465,Good
135049.84,6.0,11162.153333333335,Poor
57321.36,15.0,4666.78,Poor
56286.51,17.0,4601.5425,Poor
61085.5,12.0,4842.458333333333,Good
31920.78,3.0,2690.065,Poor
46855.17,20.0,3987.5975,Poor
61236.86,6.0,5151.071666666667,Good
44872.3,10.0,3927.3583333333336,Good
34506.14,21.0,3032.5116666666668,Poor
19268.3,19.0,1652.6916666666666,Poor
85554.03,4.0,7185.5025,Good
9311.995,13.0,1015.9995833333336,Poor
53218.86,16.0,4715.905,Poor
55062.87,15.0,4801.5725,Poor
7795.54,23.0,804.6283333333333,Poor
7775.33,8.0,849.9441666666668,Poor
59375.22,5.0,4734.935,Good
16798.15,14.0,1544.8458333333335,Good
36772.66,4.0,2925.388333333334,Poor
54025.95,13.0,4426.1625,Poor
18610.89,14.0,1674.9075,Poor
91965.39,0.0,7877.7825,Good
18369.33,5.0,1579.7775,Good
68281.18,11.0,5920.098333333332,Good
65247.82,3.0,5649.318333333334,Good
18116.1,9.0,1552.675,Poor
98887.41,2.0,8176.6175,Poor
142106.96,17.0,11621.246666666664,Good
134393.73,3.0,10944.4775,Good
15469.21,18.0,1156.1008333333332,Poor
32766.46,10.0,2499.538333333333,Good
150131.68,0.0,12596.973333333332,Good
81903.8,2.0,6603.316666666668,Poor
14956.12,2.0,1235.3433333333337,Poor
34266.08,10.0,3038.5066666666667,Poor
72604.48,16.0,5951.373333333332,Poor
73947.24,20.0,6008.27,Poor
83384.2,8.0,7080.6833333333325,Poor
87636.03,5.0,7265.0025,Good
58754.97,15.0,5189.2475,Poor
38076.6,18.0,3059.05,Poor
12705.77,10.0,1159.8141666666668,Poor
14480.21,17.0,943.6841666666668,Poor
58170.76,14.0,4861.5633333333335,Poor
115012.4,7.0,9838.366666666669,Good
38533.76,8.0,3412.146666666667,Poor
30976.75,8.0,2864.395833333333,Poor
60781.48,13.0,5312.123333333334,Good
39206.98,11.0,2969.248333333333,Good
86142.95999999999,8.0,7274.579999999999,Good
40554.44,25.0,3380.536666666667,Poor
167664.88,11.0,14007.073333333336,Poor
63382.56,8.0,4996.88,Poor
17244.23,17.0,1343.0191666666667,Poor
32729.97,20.0,2908.4975,Poor
18572.01,17.0,1397.6674999999998,Good
28287.18,9.0,2236.265,Good
101586.12,8.0,8278.51,Good
108057.12,8.0,8786.76,Good
57913.84,23.0,5014.153333333333,Poor
35416.64,16.0,3091.3866666666668,Good
55473.18000000001,25.0,4873.765,Poor
65455.16,21.0,5194.596666666667,Poor
162590.56,6.0,13535.213333333331,Poor
121237.53,3.0,9995.1275,Good
16857.295,8.0,1121.7745833333329,Poor
52830.0,19.0,4506.5,Poor
18048.88,19.0,1669.0733333333335,Poor
70778.4,22.0,5849.2,Poor
135895.96,17.0,11304.663333333332,Good
16909.09,19.0,1254.0908333333334,Poor
14395.83,17.0,1027.6525,Poor
10361.92,19.0,666.4933333333332,Poor
36270.25,3.0,2846.520833333333,Poor
16685.02,17.0,1536.418333333333,Poor
59930.64,19.0,4988.22,Poor
14318.26,22.0,1043.1883333333333,Poor
21129.11,9.0,1852.759166666667,Poor
17590.83,28.0,1531.9025,Poor
42241.19,13.0,3231.099166666667,Good
117201.38999999998,3.0,9712.7825,Good
130402.88,8.0,10187.66736378553,Good
62835.08,12.0,5464.256666666667,Good
56604.96,20.0,4515.08,Poor
101954.94,7.0,8544.245,Poor
115012.4,5.0,9838.366666666669,Good
10265.86,18.0,761.4883333333332,Poor
29020.21,0.0,2277.350833333333,Good
81402.48,22.0,6802.54,Poor
60371.84,23.0,5006.986666666667,Poor
14804.08,18.0,979.6733333333334,Good
41543.64,19.0,3620.97,Poor
73716.2,8.0,6214.016666666666,Poor
80918.14,5.0,6444.178333333332,Good
41597.89,11.0,3691.490833333333,Good
60520.95,18.0,4783.4125,Poor
14276.64,18.0,1397.72,Poor
20835.39,12.0,1707.2825,Poor
130091.08,4.0,10826.923333333334,Poor
177887.8,6.0,14828.983333333332,Good
14231.96,20.0,1314.996666666667,Poor
57610.32,23.0,4517.86,Poor
134737.59,9.0,11180.1325,Good
120834.03,9.0,9094.413001291605,Good
97505.64,4.0,8343.470000000001,Poor
9637.635,18.0,663.13625,Poor
75436.72,23.0,6052.3933333333325,Poor
17849.0,25.0,1490.416666666667,Poor
33238.98,18.0,2485.9150000000004,Poor
81091.76,19.0,6603.6466666666665,Poor
162687.32,6.0,13421.276666666668,Good
29778.94,6.0,2448.578333333333,Good
35733.46,14.0,3145.788333333333,Poor
40108.06,9.0,3554.338333333333,Poor
129067.59,5.0,10795.6325,Good
55907.52,11.0,4543.96,Poor
60122.68,12.0,5004.223333333333,Good
16416.38,25.0,1567.031666666667,Poor
81779.54,5.0,6601.961666666666,Poor
16945.21,25.0,1157.1008333333332,Poor
20823.28,25.0,1473.273333333333,Poor
82316.18,15.0,6625.681666666666,Poor
56135.16,13.0,4753.93,Poor
99007.68,17.0,8223.64,Good
80692.28,24.0,6856.356666666668,Poor
16792.325,3.0,1292.3604166666669,Good
29097.82,11.0,2398.818333333333,Poor
9238.24,23.0,881.8533333333335,Poor
17177.52,11.0,1535.46,Poor
63876.62,2.0,5358.051666666667,Good
44390.76,10.0,3586.23,Good
14450.43,20.0,1155.2025,Poor
125222.6,3.0,10208.216666666667,Good
16383.26,17.0,1315.2716666666668,Poor
16733.85,16.0,1612.4875,Poor
31016.6,18.0,2653.7166666666667,Good
60371.84,21.0,5006.986666666667,Poor
40023.81,6.0,3214.3175,Good
60214.04,18.0,5034.836666666667,Poor
78749.9,4.0,6433.491666666666,Good
43956.23,7.0,3820.019166666667,Good
7531.855,23.0,573.6545833333333,Poor
38554.72,8.0,3083.893333333333,Good
31866.94,6.0,2900.578333333333,Good
106871.4,8.0,9127.95,Poor
60882.9,20.0,5157.575,Poor
74780.48,13.0,6340.706666666666,Poor
44768.73,17.0,3911.7275,Poor
29986.48,16.0,2655.873333333333,Poor
18849.55,15.0,1795.7958333333331,Poor
16154.25,20.0,1273.1875,Poor
33878.15,10.0,3031.179166666667,Good
29873.96,7.0,2477.4966666666664,Poor
19019.1,13.0,1637.925,Good
31604.58,6.0,2378.715,Good
84001.66,6.0,6555.609083346229,Good
7207.44,9.0,625.62,Poor
30355.35,8.0,2193.323151025931,Good
36047.13,4.0,3115.9275,Poor
40692.4,17.0,3686.033333333333,Poor
